DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,name,playerId,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta,matchDuration,matchID,matchType,groupId,numGroups,maxPlace,winPlacePerc
3,2,7,434.15588399999996,alive,1,8,3,0,0,1,4,0,0,220.61541699999998,0,Jokers_TheTab,account.210bb02fdee44948b0817d07bcb75d46,0,0,8730.935,0,21.408515899999998,0,2009.924,0,2269.4877899999997,4,1,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f6903ba6-21e0-4a8b-bbc8-bbc628d5c903,16,16,0.9375
1,5,4,608.31604,alive,0,14,9,0,0,1,2,0,0,85.61506999999999,0,Jokers_ceh9,account.1adff90eb34843d987c927f08b943a0f,0,1,5243.1377,0,67.03341,0,2009.924,0,5311.4490000000005,3,1,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f6903ba6-21e0-4a8b-bbc8-bbc628d5c903,16,16,0.9375
3,2,3,213.91825899999998,byplayer,0,3,4,0,0,1,3,0,0,177.0016,0,Jokers_Kemba7,account.3dfa36fef4db49da9fcd5fd6aa040414,0,1,7514.8,0,11.3117838,0,1875.28,1,2266.51465,4,1,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f6903ba6-21e0-4a8b-bbc8-bbc628d5c903,16,16,0.9375
3,1,5,614.5476,byplayer,0,10,1,0,0,2,6,0,0,247.99556,0,Jokers_dmash,account.4a37f748b12240c893f7a10d793f4f86,0,1,9959.937,0,11.175803199999999,0,1977.227,0,2441.61475,5,1,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f6903ba6-21e0-4a8b-bbc8-bbc628d5c903,16,16,0.9375
3,0,5,268.3388,byplayer,0,6,21,0,0,1,1,0,0,175.319458,0,ALLIANCE_mykLe,account.320d89328927433aadf7233b3d2bfe8f,0,0,9914.101,0,0.0,0,1702.7179999999998,0,1442.02283,3,7,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,590af75d-7e3f-470a-b23f-53299af46ab8,16,16,0.5625
1,0,2,100.0,byplayer,0,1,22,0,0,1,1,0,0,103.020844,0,ALLIANCE_Ciggzy,account.b2bd298d301e482fb84db64337b1d76a,0,0,9185.125,0,0.0,0,1676.9660000000001,0,2538.74878,3,7,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,590af75d-7e3f-470a-b23f-53299af46ab8,16,16,0.5625
0,0,2,122.11235,byplayer,0,2,53,0,0,0,0,0,0,0.0,0,ALLIANCE_MOLNMAN,account.4116bb42c9b14bd189947376c67b3568,0,0,6046.618,0,0.0,0,1712.879,0,2767.77466,3,7,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,590af75d-7e3f-470a-b23f-53299af46ab8,16,16,0.5625
2,1,4,451.694733,byplayer,0,4,52,0,0,0,0,0,0,0.0,0,ALLIANCE_Teabone,account.bcd1f3f8c65e44059c1bb4d45a3f6066,0,0,5573.901999999999,0,0.0,0,1781.963,0,2570.07959,4,7,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,590af75d-7e3f-470a-b23f-53299af46ab8,16,16,0.5625
0,1,2,284.52652,byplayer,1,1,19,0,0,1,1,0,0,157.066711,0,eSuba_freekill,account.a82d73f3cd4e4425b230a44a89952145,0,1,3318.61816,0,0.0,0,1816.011,0,1114.66748,4,6,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,85f91508-091e-4b47-895e-c46b0bef3406,16,16,0.625
0,1,2,272.793671,byplayer,0,16,20,0,0,1,1,0,0,189.897766,0,eSuba_zuppaa,account.8a0bd3ddd08241c9bb42ac134ee1e43c,0,1,3168.522,0,0.0,0,1667.769,1,1241.17456,4,6,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,85f91508-091e-4b47-895e-c46b0bef3406,16,16,0.625
1,0,8,176.714691,byplayer,0,3,18,0,0,1,1,0,0,30.1493,0,eSuba_swalker,account.1a09f50945f743d796fd0244b21178f9,0,0,1693.0374800000002,0,0.0,0,1816.015,2,1560.62158,9,6,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,85f91508-091e-4b47-895e-c46b0bef3406,16,16,0.625
2,1,2,232.612747,byplayer,0,5,51,0,0,0,0,0,0,0.0,0,eSuba_kejdoran,account.b39c186200c44bbca6ca2b0723e382e6,0,0,1879.04248,0,0.0,0,1673.595,0,1195.5166,2,6,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,85f91508-091e-4b47-895e-c46b0bef3406,16,16,0.625
0,0,0,25.8,byplayer,0,0,74,0,0,0,0,0,0,0.0,0,SDF_Fr_Steph,account.843ef9cb368245878316d3ceb7ce5d6e,0,1,3929.433,0,0.0,0,844.421,0,602.2924,3,16,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,08fde388-e59d-4172-a63d-9e77cb8eb162,16,16,0.0
0,0,2,0.0,byplayer,0,4,75,0,0,0,0,0,0,0.0,0,SDF_THZ,account.36cb6b61055e4ad392e0449a0863d4d8,0,0,3396.82275,0,0.0,0,843.953,0,664.032837,3,16,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,08fde388-e59d-4172-a63d-9e77cb8eb162,16,16,0.0
0,0,1,0.0,byplayer,0,1,73,0,0,0,0,0,0,0.0,0,SDF_Houlow,account.f222b464987749ea97e98c628e931336,0,0,3418.5847200000003,0,0.0,0,879.47,0,841.2818599999999,4,16,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,08fde388-e59d-4172-a63d-9e77cb8eb162,16,16,0.0
0,0,2,51.70088,byplayer,0,3,76,0,0,0,0,0,0,0.0,0,SDF_sezk0,account.64feb45f80d64ffab1b656c2a8c81f76,0,0,3067.80542,0,0.0,0,821.717,0,1350.06543,5,16,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,08fde388-e59d-4172-a63d-9e77cb8eb162,16,16,0.0
0,0,2,0.0,byplayer,0,2,69,0,0,0,0,0,0,0.0,0,ZeN_Vazku,account.6960b344f6574493819b18f27b242882,0,0,8067.959,0,0.0,0,1039.44,0,559.2763,2,14,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f47f80aa-2602-4180-9f44-2452d83e6869,16,16,0.125
0,0,1,0.0,byplayer,0,3,68,0,0,0,0,0,0,0.0,0,ZeN_Aerckie,account.28f8db2be8f646aa86797be2a745a3c0,0,0,8292.396,0,0.0,0,1039.726,0,365.682617,3,14,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f47f80aa-2602-4180-9f44-2452d83e6869,16,16,0.125
0,0,2,32.171794899999995,byplayer,0,4,67,0,0,0,0,0,0,0.0,0,ZeN_Ivel,account.9aed007665334980a16610a784293a90,0,0,8750.431,0,0.0,0,1098.715,0,676.7314,5,14,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f47f80aa-2602-4180-9f44-2452d83e6869,16,16,0.125
0,0,4,0.0,byplayer,0,7,66,0,0,0,0,0,0,0.0,0,ZeN_Cudtastic,account.65537ff558bb4fe585f7d3a2eec9071b,0,0,8825.738000000001,0,0.0,0,1098.721,0,528.8703,5,14,0,0,2009,4655a2e5-74f0-4936-9ee1-be310b25ca48,match,f47f80aa-2602-4180-9f44-2452d83e6869,16,16,0.125
1,1,2,227.675278,byplayer,1,5,21,0,0,1,1,0,0,66.6219254,0,AVANGAR_0nuqtive,account.46f8b98c384249878110bc85ac9db5d7,0,0,4215.458,0,0.0,0,1810.105,0,1718.9602100000002,4,5,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,d95d372d-e49d-4968-b4ea-fe9d4cc8b8f9,16,16,0.6875
0,0,0,0.0,byplayer,0,0,49,0,0,0,0,0,0,0.0,0,AVANGAR_Snoopykx,account.d0737387966d4eb2af92d235c19b5ddb,0,0,4959.63135,0,0.0,0,1224.002,0,2265.65552,5,5,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,d95d372d-e49d-4968-b4ea-fe9d4cc8b8f9,16,16,0.6875
1,0,1,90.45262,byplayer,0,4,47,0,0,0,0,0,0,0.0,0,AVANGAR_Maxiz0r,account.e0534ecee5ae431c94d7d8f125666e6b,0,0,4441.22266,0,0.0,0,1542.4979999999998,0,1533.12744,6,5,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,d95d372d-e49d-4968-b4ea-fe9d4cc8b8f9,16,16,0.6875
0,0,0,101.23054499999999,byplayer,0,0,48,0,0,0,0,0,0,0.0,0,AVANGAR_azverin,account.38520b6ef5b6442ebadd86307c7681ac,0,0,3746.14771,0,0.0,0,1241.33,0,1149.02307,4,5,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,d95d372d-e49d-4968-b4ea-fe9d4cc8b8f9,16,16,0.6875
1,0,0,100.0,byplayer,0,0,74,0,0,0,0,0,0,0.0,0,CREW_rup7ure,account.7b1f8ca18de74f4e936498fa250ed844,0,0,0.0,0,0.0,0,301.79200000000003,0,513.736755,2,16,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,4e85f0fe-d94b-43fc-b6e5-c772658da1b0,16,16,0.0
0,0,0,0.0,byplayer,0,0,76,0,0,0,0,0,0,0.0,0,CREW_buyukayi,account.e8f840bad1e84c2caf33c6fc60f81676,0,0,0.0,0,0.0,0,301.781,0,598.2199,2,16,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,4e85f0fe-d94b-43fc-b6e5-c772658da1b0,16,16,0.0
0,0,0,0.0,byplayer,0,0,77,0,0,0,0,0,0,0.0,0,CREW_UNO47,account.f8dbabab8c7c428fa7887b321eadb81e,0,0,0.0,0,0.0,0,128.57299999999998,0,85.1756,1,16,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,4e85f0fe-d94b-43fc-b6e5-c772658da1b0,16,16,0.0
0,0,0,84.42661,byplayer,0,0,75,0,0,0,0,0,0,0.0,0,CREW_Kozki,account.779415fd247f42ac97c41ccec9632b90,0,0,0.0,0,0.0,0,301.783,0,472.85821500000003,3,16,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,4e85f0fe-d94b-43fc-b6e5-c772658da1b0,16,16,0.0
3,0,4,336.3039,byplayer,0,4,6,0,0,1,3,0,0,40.497963,0,AP_SeT_i7,account.d941f564ba7342a78285c555ca08cd87,0,0,10292.835,0,0.0,0,1517.295,0,1347.69849,5,10,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,ded3ea39-1851-4e43-8488-7f5d6f9c646c,16,16,0.375
0,0,4,0.0,byplayer,0,5,60,0,0,0,0,0,0,0.0,0,AP_Dream4u,account.502646b92c2f4b7ea50621f94f5df839,0,0,8680.251,0,0.0,0,1232.215,0,1457.1377,4,10,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,ded3ea39-1851-4e43-8488-7f5d6f9c646c,16,16,0.375
2,0,3,119.00498200000001,byplayer,1,2,14,0,0,1,2,0,0,259.11462400000005,0,AP_EXMAGISTR,account.0f60d966eca64a94b0437f9f479a6bef,0,0,9082.213,0,0.0,0,1149.769,0,744.1228,4,10,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,ded3ea39-1851-4e43-8488-7f5d6f9c646c,16,16,0.375
0,2,4,112.17511,byplayer,0,0,61,0,0,0,0,0,0,0.0,0,AP_ALFPLAYS,account.fca920936e9a474fa873a015dae523e3,0,0,6280.14453,0,0.0,0,1003.952,1,1028.57043,2,10,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,ded3ea39-1851-4e43-8488-7f5d6f9c646c,16,16,0.375
0,0,0,0.0,byplayer,0,0,73,0,0,0,0,0,0,0.0,0,FB_Marco,account.80df014ac0ce49ea90836840abe6c234,0,0,0.0,0,0.0,0,157.849,0,1.60544264,0,15,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,59bfb050-47f7-4b0a-b103-8573003490b5,16,16,0.0625
2,1,3,277.545,byplayer,1,6,16,0,0,1,2,0,0,44.010772700000004,0,FB_theBSD,account.33dd66e60aed4e8d812b2e51aa06822d,0,1,5472.22266,0,0.0,0,1040.1660000000002,0,1134.4493400000001,6,15,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,59bfb050-47f7-4b0a-b103-8573003490b5,16,16,0.0625
1,0,1,53.7450027,byplayer,0,6,29,0,0,1,1,0,0,5.340012000000001,0,FB_Kalimdor,account.ef64b25f633f4074a48abb1b4bd31306,0,0,4508.86426,0,0.0,0,1040.173,0,1633.33936,5,15,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,59bfb050-47f7-4b0a-b103-8573003490b5,16,16,0.0625
0,0,0,22.05,byplayer,0,0,72,0,0,0,0,0,0,0.0,0,FB_XONK,account.6c1469a929ac4d29a18cd6b30b187041,0,0,4781.021,0,0.0,0,858.949,0,1361.12939,3,15,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,59bfb050-47f7-4b0a-b103-8573003490b5,16,16,0.0625
2,0,3,739.6771,byplayer,0,4,9,0,0,1,2,0,0,139.066284,0,PENTA_ItzzChrizZ,account.8d07c3520b824199bffeeb576331d140,0,0,1965.87451,0,0.0,0,1872.526,1,3010.62427,3,4,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b092b9d5-08d6-4e6e-b0cb-ce3f70f99f92,16,16,0.75
1,3,3,436.18615700000004,byplayer,0,2,20,0,0,1,1,0,0,204.107147,0,PENTA_Caint,account.9c2fbff795ab4895b297ff8ec97d78ef,0,0,590.554565,0,0.0,0,1857.006,1,2797.907,4,4,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b092b9d5-08d6-4e6e-b0cb-ce3f70f99f92,16,16,0.75
5,0,5,882.2539999999999,byplayer,1,4,1,0,0,2,6,0,0,193.785416,0,PENTA_Braexco,account.db7866d97fed421a8dbf4dce47ed8b63,0,0,999.8681,0,0.0,0,1871.733,0,3400.60254,7,4,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b092b9d5-08d6-4e6e-b0cb-ce3f70f99f92,16,16,0.75
1,0,4,144.469849,byplayer,0,1,8,0,0,1,2,0,0,177.44194,0,PENTA_Udyr,account.efdfd95d2565420cad21663649da7b79,0,1,2572.62354,0,0.0,0,1879.6,0,2593.33887,3,4,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b092b9d5-08d6-4e6e-b0cb-ce3f70f99f92,16,16,0.75
0,0,3,109.043976,byplayer,0,4,57,0,0,0,0,0,0,0.0,0,GL_hamster,account.01747aea20954d13bcb6cf6694e21ff5,0,2,1741.5648199999998,0,0.0,0,1694.61,0,2215.56958,4,8,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,36552312-0646-4cd9-a7d4-3616bae7e4ed,16,16,0.5
0,0,0,0.0,byplayer,0,0,58,0,0,0,0,0,0,0.0,0,GL_Maccandark,account.bc4b4f7dbaf7426e90ad32f5698597ba,0,0,1009.22974,0,0.0,0,626.007,0,722.8552,4,8,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,36552312-0646-4cd9-a7d4-3616bae7e4ed,16,16,0.5
3,0,2,391.370361,byplayer,0,2,22,0,0,1,1,0,0,106.214661,0,GL_bjorN,account.e80cb546e0fe455db48b4a607d3a2ece,0,0,1862.598,0,0.0,0,1694.612,0,2368.823,6,8,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,36552312-0646-4cd9-a7d4-3616bae7e4ed,16,16,0.5
1,0,6,107.21543100000001,byplayer,0,8,56,0,0,0,0,0,0,0.0,0,GL_t1mber,account.8a8a3ede3b654891875200d010bda41a,0,0,2776.2329999999997,0,0.0,1,1694.6170000000002,1,2085.4711899999998,5,8,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,36552312-0646-4cd9-a7d4-3616bae7e4ed,16,16,0.5
0,0,0,0.0,byplayer,0,0,46,0,0,0,0,0,0,0.0,0,Se7en_MuMiNo,account.24ee67208ad94d35acf3514c44997cb6,0,0,4467.25146,0,0.0,0,575.9580000000001,0,802.063843,4,3,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,03044587-2126-41e0-9895-f9bf32bad2b5,16,16,0.8125
0,0,2,173.86750800000002,byplayer,0,3,18,0,0,1,1,0,0,3.88733482,0,Se7en_crab1k,account.60e98e6beb584b5198ca63149b5e1b9c,0,0,7013.366,0,0.0,0,1979.7920000000001,0,2081.0913100000002,3,3,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,03044587-2126-41e0-9895-f9bf32bad2b5,16,16,0.8125
0,1,3,16.3939743,byplayer,1,6,19,0,0,1,1,0,0,71.6460953,0,Se7en_Edelweiss,account.5bc58c0d50fa416b81e779a6e50c4f73,0,0,6528.543000000001,0,0.0,0,1623.985,0,2011.60559,6,3,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,03044587-2126-41e0-9895-f9bf32bad2b5,16,16,0.8125
1,0,2,252.39567599999998,byplayer,0,1,45,0,0,0,0,0,0,0.0,0,Se7en_gr4G,account.7cec4e3387a24937836c1cafa45917cc,0,0,9430.938,0,0.0,0,877.16,0,648.1025,6,3,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,03044587-2126-41e0-9895-f9bf32bad2b5,16,16,0.8125
0,0,5,160.24041699999998,byplayer,0,5,68,0,0,0,0,0,0,0.0,0,OHM_Antodalt,account.6c9c948167094c3586ff120f9eacd3e7,0,0,2948.6884800000003,0,0.0,0,1020.677,0,1016.70026,6,13,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b0b4d5f2-8b56-48e6-9ae2-f68d347a6c6c,16,16,0.1875
1,0,3,0.0,byplayer,0,5,67,0,0,0,0,0,0,0.0,0,OHM_ctrkN,account.e62c5151e7da4e57bcde91d979ea2e78,0,1,4148.10742,0,0.0,0,1321.681,0,1247.60339,4,13,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b0b4d5f2-8b56-48e6-9ae2-f68d347a6c6c,16,16,0.1875
1,0,4,157.2037,byplayer,0,3,27,0,0,1,1,0,0,9.553529,0,OHM_Jusse0,account.897ffba94a2c461a8eacffb178550dbc,0,1,4041.2844200000004,0,0.0,0,1311.0539999999999,0,1011.3765900000001,8,13,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b0b4d5f2-8b56-48e6-9ae2-f68d347a6c6c,16,16,0.1875
0,0,5,325.71096800000004,byplayer,0,4,26,0,0,1,1,0,0,63.4180069,0,OHM_xiaNNN,account.c9c7e4114d3149dbb2d29c0a54a70150,0,0,3370.634,0,0.0,0,1385.6029999999998,0,1911.5720000000001,5,13,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b0b4d5f2-8b56-48e6-9ae2-f68d347a6c6c,16,16,0.1875
0,0,6,0.0,byplayer,0,15,64,0,0,0,0,0,0,0.0,0,eSuba_zuppaa,account.8a0bd3ddd08241c9bb42ac134ee1e43c,0,0,8750.883,0,0.0,0,1436.259,0,1083.2916300000002,4,12,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,a279c2f8-655b-40cd-a72b-b56cff30fcce,16,16,0.25
0,0,1,0.0,byplayer,0,0,65,0,0,0,0,0,0,0.0,0,eSuba_freekill,account.a82d73f3cd4e4425b230a44a89952145,0,0,6330.718260000001,0,0.0,0,819.424,0,500.269653,3,12,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,a279c2f8-655b-40cd-a72b-b56cff30fcce,16,16,0.25
1,0,2,125.8,byplayer,0,0,25,0,0,1,1,0,0,5.00193739,0,eSuba_swalker,account.1a09f50945f743d796fd0244b21178f9,0,0,8450.479,0,0.0,0,878.559,0,400.8256,3,12,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,a279c2f8-655b-40cd-a72b-b56cff30fcce,16,16,0.25
0,0,0,0.0,byplayer,0,0,66,0,0,0,0,0,0,0.0,0,eSuba_kejdoran,account.b39c186200c44bbca6ca2b0723e382e6,0,0,2248.34351,0,0.0,0,297.139,0,150.381424,2,12,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,a279c2f8-655b-40cd-a72b-b56cff30fcce,16,16,0.25
0,3,3,522.6078,alive,0,5,7,0,0,1,2,0,0,106.06226299999999,0,Jokers_Kemba7,account.3dfa36fef4db49da9fcd5fd6aa040414,0,1,2644.64282,0,0.0,0,1985.405,0,2564.59058,3,1,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,058f2e69-9d46-4dcd-9e99-77bae4b0dfac,16,16,0.9375
1,2,4,373.543335,alive,1,1,4,0,0,1,3,0,0,212.137711,0,Jokers_TheTab,account.210bb02fdee44948b0817d07bcb75d46,0,0,1897.685,0,0.0,0,1985.405,1,2885.11938,4,1,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,058f2e69-9d46-4dcd-9e99-77bae4b0dfac,16,16,0.9375
5,0,3,485.7097,alive,1,13,3,0,0,2,5,0,0,116.647842,0,Jokers_ceh9,account.1adff90eb34843d987c927f08b943a0f,0,0,1763.463,0,0.0,0,1985.405,0,3101.87085,5,1,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,058f2e69-9d46-4dcd-9e99-77bae4b0dfac,16,16,0.9375
3,2,5,648.4917,alive,1,2,2,0,0,1,5,0,0,193.180115,0,Jokers_dmash,account.4a37f748b12240c893f7a10d793f4f86,0,0,456.71914699999996,0,0.0,0,1985.405,0,4243.082,6,1,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,058f2e69-9d46-4dcd-9e99-77bae4b0dfac,16,16,0.9375
0,0,0,19.842926000000002,byplayer,0,0,71,0,0,0,0,0,0,0.0,0,TSM_Gustav,account.bf526e87ee9a49189aebefac376f29bf,0,0,1296.1815199999999,0,0.0,0,566.7669999999999,0,1194.2264400000001,5,14,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,c24a56d8-d26a-4c01-a66d-95754b958fb0,16,16,0.125
0,1,1,107.1862,byplayer,0,0,70,0,0,0,0,0,0,0.0,0,TSM_Turtle,account.e85895fbb8e740ffa619e723c725ddd4,0,0,4816.678,0,0.0,0,1059.777,0,1506.977,4,14,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,c24a56d8-d26a-4c01-a66d-95754b958fb0,16,16,0.125
2,0,0,100.0,suicide,0,0,28,0,0,1,1,0,0,28.2933636,0,TSM_Wookiebookie,account.1056134051724845b76b12b537fcff2e,0,0,1759.28625,0,0.0,1,684.138,0,1190.52869,4,14,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,c24a56d8-d26a-4c01-a66d-95754b958fb0,16,16,0.125
0,0,0,91.40778,byplayer,0,0,69,0,0,0,0,0,0,0.0,0,TSM_rawryy,account.ebc76691b14547ee93cd327e1386a246,0,0,3820.53931,0,0.0,0,1116.39,0,1501.3112800000001,4,14,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,c24a56d8-d26a-4c01-a66d-95754b958fb0,16,16,0.125
0,0,3,254.568237,byplayer,0,5,17,0,0,1,1,0,0,42.7901459,0,ALLIANCE_mykLe,account.320d89328927433aadf7233b3d2bfe8f,0,0,7934.41455,0,0.0,0,1711.48,1,1951.17725,5,2,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,96cb7877-cc71-4417-bbff-db3c8eaa1a44,16,16,0.875
0,2,3,204.06063799999998,byplayer,0,4,44,0,0,0,0,0,0,0.0,0,ALLIANCE_Ciggzy,account.b2bd298d301e482fb84db64337b1d76a,0,0,6452.9375,0,0.0,0,1888.594,0,2977.0744600000003,2,2,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,96cb7877-cc71-4417-bbff-db3c8eaa1a44,16,16,0.875
1,1,4,306.499023,byplayer,0,4,43,0,0,0,0,0,0,0.0,0,ALLIANCE_MOLNMAN,account.4116bb42c9b14bd189947376c67b3568,0,1,7902.645,0,0.0,0,1985.3529999999998,0,2392.094,5,2,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,96cb7877-cc71-4417-bbff-db3c8eaa1a44,16,16,0.875
4,1,2,468.189636,byplayer,1,2,5,0,0,2,3,0,0,107.662376,0,ALLIANCE_Teabone,account.bcd1f3f8c65e44059c1bb4d45a3f6066,0,1,4840.64,0,0.0,0,1923.24,0,3621.58936,6,2,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,96cb7877-cc71-4417-bbff-db3c8eaa1a44,16,16,0.875
2,0,6,255.065414,byplayer,0,12,24,0,0,1,1,0,0,92.82473,0,TORNADO_Mellman,account.53975561f42c4aa7ba12319bcec1d941,0,0,2794.5432100000003,0,0.0,0,1510.51,0,3008.6582,3,11,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,2293c94b-9351-4385-bad8-9bf23c9c7733,16,16,0.3125
0,1,1,31.278188699999998,byplayer,0,0,63,0,0,0,0,0,0,0.0,0,TORNADO_XTeam,account.789ff2f1a23f47e0a1d0099015874a0a,0,0,3259.56177,0,0.0,0,573.997,0,865.465332,6,11,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,2293c94b-9351-4385-bad8-9bf23c9c7733,16,16,0.3125
0,1,5,21.732366600000002,byplayer,0,2,62,0,0,0,0,0,0,0.0,0,TORNADO_Kompot,account.911cf9e582cc43818f638fb4a27f1048,0,0,2782.70752,0,0.0,0,1276.265,0,1695.14954,8,11,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,2293c94b-9351-4385-bad8-9bf23c9c7733,16,16,0.3125
2,0,4,391.65506,byplayer,0,0,15,0,0,1,2,0,0,404.448547,0,TORNADO_Camca,account.411363c1e65a4ad2b2eeec4ffc234738,0,0,4678.79834,1,0.0,0,1227.125,0,1571.62292,4,11,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,2293c94b-9351-4385-bad8-9bf23c9c7733,16,16,0.3125
0,1,4,23.2200012,byplayer,0,7,50,0,0,0,0,0,0,0.0,0,G2_ZiphoN,account.667f7cff43de4bd3a951349a608883e0,0,0,13539.2188,0,0.0,0,1578.404,0,1500.11084,5,6,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b9bec5ee-da6f-4b59-8660-cee330e4bf8d,16,16,0.625
0,0,0,0.0,byplayer,0,0,51,0,0,0,0,0,0,0.0,0,G2_stephen,account.8e9b17673acf46c0bc667f8c75206fb0,0,0,10325.0234,0,0.0,0,912.775,0,1143.4976800000002,3,6,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b9bec5ee-da6f-4b59-8660-cee330e4bf8d,16,16,0.625
0,0,3,225.18,byplayer,0,10,11,0,0,1,2,0,0,91.08639529999999,0,G2_velan,account.1980acb1f4ae4558a1d58a6824611e99,0,0,14375.3184,0,0.0,0,1740.73,0,1472.0376,5,6,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b9bec5ee-da6f-4b59-8660-cee330e4bf8d,16,16,0.625
2,0,6,207.645767,byplayer,1,5,10,0,0,2,2,0,0,100.910225,0,G2_WACKO,account.82a70e30c3824066bcc20401755aa722,0,1,14733.4521,0,0.0,0,1742.989,0,1703.3844,5,6,0,0,1985,04211f4b-6235-41f0-8dda-2615a061eac1,match,b9bec5ee-da6f-4b59-8660-cee330e4bf8d,16,16,0.625
